antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'SF_X'}),"frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.4809384164222874,0.2287390029325513,0.7289719626168224,1.5157282881240026,0.07782870804344647,1.9151582566488015,0.4958360727591496
"frozenset({'SF_X', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SF_X', 'SEP_30', 'SEP_100'})",frozenset({'SEP_10'}),0.17595307917888564,0.8973607038123167,0.17595307917888564,1.0,1.1143790849673203,0.018059700208976542,inf,0.12455516014234884
"frozenset({'SF_X', 'SEP_10', 'SEP_100'})",frozenset({'SEP_30'}),0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
"frozenset({'SF_X', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SF_X', 'SEP_10'})","frozenset({'SEP_100', 'SEP_30'})",0.2961876832844575,0.34017595307917886,0.17595307917888564,0.594059405940594,1.7463298053943326,0.07519715172728134,1.625420213146413,0.6072222222222222
"frozenset({'SF_X', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
frozenset({'SF_X'}),"frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.34017595307917886,0.17595307917888564,0.5607476635514019,1.648404769577828,0.06921165108659198,1.50215261745804,0.5732193732193733
"frozenset({'SEP_60', 'SF_X', 'SEP_10'})",frozenset({'SEP_100'}),0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SEP_60', 'SF_X', 'SEP_100'})",frozenset({'SEP_10'}),0.17595307917888564,0.8973607038123167,0.17595307917888564,1.0,1.1143790849673203,0.018059700208976542,inf,0.12455516014234884
"frozenset({'SF_X', 'SEP_10', 'SEP_100'})",frozenset({'SEP_60'}),0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SEP_60', 'SF_X'})","frozenset({'SEP_100', 'SEP_10'})",0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SF_X', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.2961876832844575,0.34017595307917886,0.17595307917888564,0.594059405940594,1.7463298053943326,0.07519715172728134,1.625420213146413,0.6072222222222222
"frozenset({'SF_X', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
frozenset({'SF_X'}),"frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.31378299120234604,0.34017595307917886,0.17595307917888564,0.5607476635514019,1.648404769577828,0.06921165108659198,1.50215261745804,0.5732193732193733
"frozenset({'SEP_60', 'SF_X', 'SEP_30'})",frozenset({'SEP_100'}),0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SEP_60', 'SF_X', 'SEP_100'})",frozenset({'SEP_30'}),0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
"frozenset({'SF_X', 'SEP_30', 'SEP_100'})",frozenset({'SEP_60'}),0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SEP_60', 'SF_X'})","frozenset({'SEP_100', 'SEP_30'})",0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SF_X', 'SEP_30'})","frozenset({'SEP_60', 'SEP_100'})",0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SF_X', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
frozenset({'SF_X'}),"frozenset({'SEP_60', 'SEP_100', 'SEP_30'})",0.31378299120234604,0.34017595307917886,0.17595307917888564,0.5607476635514019,1.648404769577828,0.06921165108659198,1.50215261745804,0.5732193732193733
"frozenset({'SEP_60', 'CME', 'SEP_30'})",frozenset({'SEP_10'}),0.2756598240469208,0.8973607038123167,0.2756598240469208,1.0,1.1143790849673203,0.028293530327396565,inf,0.1417004048582996
"frozenset({'SEP_60', 'CME', 'SEP_10'})",frozenset({'SEP_30'}),0.2756598240469208,0.6510263929618768,0.2756598240469208,1.0,1.5360360360360361,0.09619800311314833,inf,0.4817813765182187
